"#.00","2B030000002231157"
"#####.0","3A015000000106101"
"##.0","3A025000002329201"
"##.0","3A030000002329201"
"##.0","Z5D01000002305101"
"##.0","Z9A43Z012Z97250ZI"
"#.00","Z9A75Z009Z9725002"
